Caenorhabditis_brenneri5222 Caenorhabditis_brenneri4503 804.0
Caenorhabditis_brenneri5222 Caenorhabditis_brenneri12222 483.0
Caenorhabditis_brenneri5222 Caenorhabditis_brenneri12234 957.0
Caenorhabditis_brenneri5222 Caenorhabditis_brenneri5226 549.0
Caenorhabditis_brenneri5222 Caenorhabditis_brenneri5227 486.0
Caenorhabditis_brenneri5223 Caenorhabditis_brenneri5218 398.0
Caenorhabditis_brenneri5224 Caenorhabditis_brenneri11579 300.0
Caenorhabditis_brenneri5224 Caenorhabditis_brenneri5218 364.0
Caenorhabditis_brenneri5224 Caenorhabditis_brenneri4503 337.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri4667 4510.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri7528 691.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri11581 255.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri11580 241.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri12230 758.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri8190 217.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri9909 793.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri8194 217.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri12225 710.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri7526 809.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri5220 1413.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri12934 621.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri12933 715.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri4503 4139.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri11578 3153.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri11579 2507.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri5219 1101.0
Caenorhabditis_brenneri5225 Caenorhabditis_brenneri12234 634.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri4667 388.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri11579 289.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri12230 446.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri5669 429.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri9909 316.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri12224 424.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri12934 446.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri4503 303.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri7526 316.0
Caenorhabditis_brenneri5226 Caenorhabditis_brenneri12234 412.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri4667 272.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri12230 224.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri5669 165.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri9909 213.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri7527 337.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri9524 342.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri4503 204.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri12222 193.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri7526 207.0
Caenorhabditis_brenneri5227 Caenorhabditis_brenneri12234 233.0
Caenorhabditis_brenneri5671 Caenorhabditis_brenneri4673 353.0
Caenorhabditis_brenneri5671 Caenorhabditis_brenneri12223 453.0
Caenorhabditis_brenneri5671 Caenorhabditis_brenneri7526 272.0
Caenorhabditis_brenneri5671 Caenorhabditis_brenneri12934 497.0
Caenorhabditis_brenneri5671 Caenorhabditis_brenneri4501 351.0
Caenorhabditis_brenneri5671 Caenorhabditis_brenneri9910 239.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri4673 436.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri12223 575.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri9909 455.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri7526 1358.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri12934 1938.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri4502 599.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri12931 1007.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri4501 551.0
Caenorhabditis_brenneri5670 Caenorhabditis_brenneri9910 708.0
Caenorhabditis_brenneri4671 Caenorhabditis_brenneri12934 86.0999984741
Caenorhabditis_brenneri4672 Caenorhabditis_brenneri12931 124.0
Caenorhabditis_brenneri4673 Caenorhabditis_brenneri12223 874.0
Caenorhabditis_brenneri4673 Caenorhabditis_brenneri12930 274.0
Caenorhabditis_brenneri4673 Caenorhabditis_brenneri7526 848.0
Caenorhabditis_brenneri4673 Caenorhabditis_brenneri12934 425.0
Caenorhabditis_brenneri4673 Caenorhabditis_brenneri4501 990.0
Caenorhabditis_brenneri4673 Caenorhabditis_brenneri9910 754.0
Caenorhabditis_brenneri12223 Caenorhabditis_brenneri12930 252.0
Caenorhabditis_brenneri12223 Caenorhabditis_brenneri7526 828.0
Caenorhabditis_brenneri12223 Caenorhabditis_brenneri12934 564.0
Caenorhabditis_brenneri12223 Caenorhabditis_brenneri4502 265.0
Caenorhabditis_brenneri12223 Caenorhabditis_brenneri12931 486.0
Caenorhabditis_brenneri12223 Caenorhabditis_brenneri4501 791.0
Caenorhabditis_brenneri12223 Caenorhabditis_brenneri9910 723.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri4667 470.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri12934 483.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri12230 521.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri5669 521.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri12234 505.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri7527 300.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri9524 294.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri12932 287.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri4503 416.0
Caenorhabditis_brenneri12222 Caenorhabditis_brenneri12224 560.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12774 161.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12225 706.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12224 1229.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12934 2499.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri4502 2470.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri4503 1925.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri11578 486.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri11579 1434.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri7528 329.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri5885 364.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri8191 320.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri525 171.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri7527 350.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri7526 7694.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri5230 723.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri4667 1792.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12230 1650.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri5669 800.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12233 610.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12234 1517.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri9524 350.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12933 357.0
Caenorhabditis_brenneri9909 Caenorhabditis_brenneri12931 1550.0
Caenorhabditis_brenneri12226 Caenorhabditis_brenneri12231 322.0
Caenorhabditis_brenneri12226 Caenorhabditis_brenneri11581 206.0
Caenorhabditis_brenneri12226 Caenorhabditis_brenneri12933 211.0
Caenorhabditis_brenneri12226 Caenorhabditis_brenneri12235 217.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri4667 723.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri7528 429.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri11579 761.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri12230 1212.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri12234 773.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri7526 723.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri12934 780.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri12933 435.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri4503 822.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri11578 545.0
Caenorhabditis_brenneri12225 Caenorhabditis_brenneri5230 968.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri4667 1086.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri11579 728.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri12934 1247.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri12230 1192.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri7527 508.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri9524 514.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri4502 333.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri12932 350.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri12931 89.8000030518
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri5669 1144.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri4503 1005.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri7526 1232.0
Caenorhabditis_brenneri12224 Caenorhabditis_brenneri12234 1138.0
Caenorhabditis_brenneri12772 Caenorhabditis_brenneri525 209.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri4502 1633.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri4503 756.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri4501 545.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri11578 455.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri11579 739.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri7528 503.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri5885 213.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri8191 165.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri525 159.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri7527 401.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri7526 2470.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri12228 977.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri5230 747.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri4667 902.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri12230 987.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri5669 922.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri12233 953.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri12234 952.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri4669 121.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri9524 407.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri12933 435.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri12932 398.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri12931 2654.0
Caenorhabditis_brenneri12934 Caenorhabditis_brenneri9910 702.0
Caenorhabditis_brenneri4502 Caenorhabditis_elegans10542 274.0
Caenorhabditis_brenneri4502 Caenorhabditis_brenneri12931 1554.0
Caenorhabditis_brenneri4502 Caenorhabditis_brenneri7526 2671.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri5220 1205.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri11578 3509.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri11579 3681.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri7528 737.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri5885 276.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri8191 204.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri8190 224.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri8194 224.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri7527 357.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri7526 1969.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri5219 1158.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri5218 880.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri5230 1035.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri4667 5627.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri11581 281.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri11580 257.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri12230 1796.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri5669 852.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri12234 1611.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri9524 357.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri12933 785.0
Caenorhabditis_brenneri4503 Caenorhabditis_brenneri12932 292.0
Caenorhabditis_brenneri4501 Caenorhabditis_brenneri7526 922.0
Caenorhabditis_brenneri4501 Caenorhabditis_brenneri12931 265.0
Caenorhabditis_brenneri4501 Caenorhabditis_brenneri12930 257.0
Caenorhabditis_brenneri4501 Caenorhabditis_brenneri9910 817.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri4667 3315.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri7528 745.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri11581 281.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri11580 296.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri12230 551.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri8190 169.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri8194 169.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri7526 488.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri11579 3362.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri12933 778.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri5220 1029.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri12234 416.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri5230 806.0
Caenorhabditis_brenneri11578 Caenorhabditis_brenneri5219 1262.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri5220 952.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri7528 510.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri5885 270.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri8191 209.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri8190 180.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri8194 180.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri7526 1450.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri5219 1339.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri5218 627.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri5230 922.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri4667 2898.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri11580 300.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri12230 1469.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri5669 641.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri12234 1358.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri12933 569.0
Caenorhabditis_brenneri11579 Caenorhabditis_brenneri12932 324.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri4667 697.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri11581 372.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri5230 728.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri5885 217.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri8191 178.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri12234 287.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri12235 320.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri7526 324.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri12230 435.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri12933 904.0
Caenorhabditis_brenneri7528 Caenorhabditis_brenneri5220 285.0
Caenorhabditis_brenneri12228 Caenorhabditis_brenneri12233 989.0
Caenorhabditis_brenneri12228 Caenorhabditis_brenneri4669 121.0
Caenorhabditis_brenneri5885 Caenorhabditis_brenneri4667 276.0
Caenorhabditis_brenneri5885 Caenorhabditis_brenneri5230 243.0
Caenorhabditis_brenneri5885 Caenorhabditis_brenneri8191 403.0
Caenorhabditis_brenneri5885 Caenorhabditis_brenneri12234 183.0
Caenorhabditis_brenneri5885 Caenorhabditis_brenneri7526 353.0
Caenorhabditis_brenneri8191 Caenorhabditis_brenneri4667 220.0
Caenorhabditis_brenneri8191 Caenorhabditis_brenneri5230 187.0
Caenorhabditis_brenneri8191 Caenorhabditis_brenneri12234 182.0
Caenorhabditis_brenneri8191 Caenorhabditis_brenneri7526 315.0
Caenorhabditis_brenneri8190 Caenorhabditis_brenneri4667 222.0
Caenorhabditis_brenneri8190 Caenorhabditis_brenneri8194 241.0
Caenorhabditis_brenneri8190 Caenorhabditis_brenneri5220 213.0
Caenorhabditis_brenneri525 Caenorhabditis_brenneri7526 165.0
Caenorhabditis_brenneri8194 Caenorhabditis_brenneri4667 222.0
Caenorhabditis_brenneri8194 Caenorhabditis_brenneri5220 213.0
Caenorhabditis_brenneri7527 Caenorhabditis_brenneri4667 435.0
Caenorhabditis_brenneri7527 Caenorhabditis_brenneri12230 403.0
Caenorhabditis_brenneri7527 Caenorhabditis_brenneri7526 350.0
Caenorhabditis_brenneri7527 Caenorhabditis_brenneri9524 728.0
Caenorhabditis_brenneri7527 Caenorhabditis_brenneri5669 366.0
Caenorhabditis_brenneri7527 Caenorhabditis_brenneri12234 418.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri12774 161.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri5230 739.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri4667 1814.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri12230 1666.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri5669 806.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri12233 616.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri12234 1537.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri9524 350.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri12933 351.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri12931 1522.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri12930 235.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri9910 1520.0
Caenorhabditis_brenneri7526 Caenorhabditis_brenneri9911 102.0
Caenorhabditis_brenneri5219 Caenorhabditis_brenneri4667 1055.0
Caenorhabditis_brenneri5230 Caenorhabditis_brenneri11581 163.0
Caenorhabditis_brenneri5230 Caenorhabditis_brenneri12234 784.0
Caenorhabditis_brenneri5230 Caenorhabditis_brenneri12230 918.0
Caenorhabditis_brenneri5230 Caenorhabditis_brenneri12933 883.0
Caenorhabditis_brenneri5220 Caenorhabditis_brenneri4667 1434.0
Caenorhabditis_brenneri5220 Caenorhabditis_brenneri11581 261.0
Caenorhabditis_brenneri5220 Caenorhabditis_brenneri12933 272.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri11581 254.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri11580 263.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri12230 1879.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri5669 992.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri12234 1733.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri9524 435.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri12933 754.0
Caenorhabditis_brenneri4667 Caenorhabditis_brenneri12932 398.0
Caenorhabditis_brenneri11581 Caenorhabditis_brenneri12231 207.0
Caenorhabditis_brenneri11581 Caenorhabditis_brenneri12235 287.0
Caenorhabditis_brenneri11581 Caenorhabditis_brenneri12933 361.0
Caenorhabditis_brenneri12230 Caenorhabditis_brenneri5669 1227.0
Caenorhabditis_brenneri12230 Caenorhabditis_brenneri12234 2134.0
Caenorhabditis_brenneri12230 Caenorhabditis_brenneri9524 403.0
Caenorhabditis_brenneri12230 Caenorhabditis_brenneri12933 449.0
Caenorhabditis_brenneri12230 Caenorhabditis_brenneri12932 399.0
Caenorhabditis_brenneri5669 Caenorhabditis_brenneri9524 361.0
Caenorhabditis_brenneri5669 Caenorhabditis_brenneri12234 1123.0
Caenorhabditis_brenneri12234 Caenorhabditis_brenneri9524 418.0
Caenorhabditis_brenneri12234 Caenorhabditis_brenneri12933 318.0
Caenorhabditis_brenneri12235 Caenorhabditis_brenneri12933 375.0
Caenorhabditis_brenneri12235 Caenorhabditis_brenneri12231 222.0
Caenorhabditis_brenneri12231 Caenorhabditis_brenneri12933 217.0
Caenorhabditis_brenneri12931 Caenorhabditis_brenneri9910 364.0
Caenorhabditis_brenneri12930 Caenorhabditis_brenneri9910 246.0
